SiteCode,MonthDay,p05,p10,p25,p50,p75,p90,p95
01638500,03-24,4490.0,6140.0,8930,14600,27400,38600,49100
01638500,03-25,4380.0,5950.0,9100,14300,25000,38700,48100
01638500,03-26,4470.0,5880.0,9040,14000,23400,36800,44100
01638500,03-27,4500.0,5730.0,8840,14300,21800,31200,40900
01638500,03-28,4620.0,5890.0,8380,14300,19700,30200,48200
01638500,03-29,5060.0,6240.0,8650,13700,18400,33900,73200
01638500,03-30,4990.0,6440.0,8820,13700,19200,51000,73100
01638500,03-31,5180.0,6510.0,8580,13000,20400,37700,63500
01638500,04-01,5020.0,6130.0,8500,12800,19700,36900,57100
01638500,04-02,5110.0,6250.0,8190,12800,20000,34800,43000
01638500,04-03,5210.0,5800.0,8230,13300,20900,33600,43100
01638500,04-04,4990.0,5930.0,8270,12800,19700,30100,43300
01638500,04-05,4890.0,5820.0,8180,13000,18400,30400,44200
01638500,04-06,4440.0,5840.0,8390,12000,18600,31700,40900
01638500,04-07,4010.0,6240.0,8150,12000,17600,31100,51800
01638500,04-08,3990.0,6310.0,8330,11900,18500,31400,42700
01638500,04-09,4130.0,6130.0,8080,11900,18800,32400,39800
01638500,04-10,4420.0,5850.0,8220,12200,19800,32100,44800
01638500,04-11,4540.0,5700.0,7860,11800,20700,32800,47300
01638500,04-12,4610.0,5680.0,7820,12300,21100,30000,44300
01638500,04-13,4900.0,5440.0,7670,12000,19800,28700,36700
01638500,04-14,5060.0,5560.0,7590,12300,20400,34300,44700
01638500,04-15,4830.0,5820.0,7720,12000,21600,37800,52800
01638500,04-16,4830.0,5750.0,7700,12400,22000,37000,57100
01638500,04-17,4730.0,5500.0,7350,11800,23600,42800,67200
01638500,04-18,4700.0,5400.0,7200,11500,21500,42000,65300
01638500,04-19,4670.0,5430.0,7230,11300,18800,35000,55300
01638500,04-20,4640.0,5220.0,7520,11400,16900,27600,40300
01638500,04-21,4520.0,5330.0,6790,10400,16100,28000,50400
01638500,04-22,4420.0,5090.0,6930,10100,15700,36100,52800
01638500,04-23,4380.0,5190.0,6680,9840,14900,32700,47100
01638500,04-24,4570.0,5070.0,6750,9710,14800,31900,39300
01638500,04-25,4230.0,5020.0,6830,9490,15100,28900,33900
01638500,04-26,4220.0,4920.0,6680,9810,18200,26600,34700
01638500,04-27,4450.0,5000.0,6510,9570,16800,28700,38600
01638500,04-28,4350.0,5080.0,6230,9530,17700,28100,38200
01638500,04-29,4590.0,5180.0,6180,9310,16200,25700,32300
01638500,04-30,4340.0,5010.0,6250,9220,15700,25400,44100
01638500,05-01,4470.0,4740.0,6140,9240,15300,30100,39900
01638500,05-02,4210.0,4630.0,6010,9050,14200,28300,39300
01638500,05-03,4110.0,4660.0,6160,9070,14200,25500,32500
01638500,05-04,4080.0,4670.0,6350,9070,14900,23100,30900
01638500,05-05,3990.0,4670.0,6170,8980,17000,24500,29900
01638500,05-06,3910.0,4520.0,6160,8690,17100,25800,43100
01638500,05-07,3850.0,4340.0,6730,9000,16200,32300,51500
01638500,05-08,3710.0,4330.0,6460,9660,17500,31200,54200
01638500,05-09,3590.0,4300.0,6280,9420,17400,41200,58200
01638500,05-10,3540.0,4130.0,6030,9310,17300,35200,47100
01638500,05-11,3480.0,4060.0,5870,9020,17100,33100,43900
01638500,05-12,3400.0,3940.0,5740,9080,16400,28000,48000
01638500,05-13,3280.0,3760.0,5690,9520,15600,30100,43100
01638500,05-14,3290.0,3700.0,5670,9250,16300,31400,47200
01638500,05-15,3270.0,3940.0,5430,9060,14900,27400,39900
01638500,05-16,3310.0,3890.0,5680,8930,15100,26400,38100
01638500,05-17,3510.0,4070.0,5520,8550,15000,23900,46700
01638500,05-18,3510.0,4250.0,5550,8550,14500,30000,50900
01638500,05-19,3400.0,4210.0,5380,8030,14700,27700,44300
01638500,05-20,3420.0,4340.0,5370,8550,14200,26600,33900
01638500,05-21,3250.0,4200.0,5400,8460,14600,23600,29100
01638500,05-22,3360.0,4340.0,5500,8620,13700,24700,39300
01638500,05-23,3860.0,4210.0,5350,8230,15200,25000,41300
01638500,05-24,3680.0,4090.0,5100,8670,14000,23800,35400
01638500,05-25,3280.0,4040.0,5020,8630,13400,24300,34200
01638500,05-26,3080.0,3860.0,5390,8190,12400,21500,27200
01638500,05-27,2930.0,3640.0,5380,7770,11600,20100,23500
01638500,05-28,2870.0,3600.0,5060,7750,11400,17300,22700
01638500,05-29,3070.0,3440.0,5230,7390,10700,20400,26600
01638500,05-30,3060.0,3590.0,4840,7330,11000,20300,37700
01638500,05-31,2910.0,3380.0,5010,7130,10800,18000,33700
01638500,06-01,2850.0,3340.0,4760,7080,10600,18900,31600
01638500,06-02,2810.0,3170.0,4610,6770,10800,22900,29700
01638500,06-03,2640.0,3110.0,4390,6630,11000,20300,28600
01638500,06-04,2590.0,3100.0,4380,6490,9930,18400,39600
01638500,06-05,2490.0,2950.0,4490,6370,9920,17800,33100
01638500,06-06,2590.0,2990.0,4380,6530,11400,19300,26600
01638500,06-07,2600.0,2950.0,4370,6140,11000,19000,24900
01638500,06-08,2380.0,2920.0,4150,6100,10900,16700,21200
01638500,06-09,2430.0,2940.0,4140,6390,9830,15400,18200
01638500,06-10,2330.0,2830.0,4030,6210,8960,12900,15600
01638500,06-11,2300.0,2910.0,3860,6100,8620,13000,19400
01638500,06-12,2360.0,2730.0,3970,5760,7810,16600,21000
01638500,06-13,2250.0,2700.0,3800,5610,7970,17500,21900
01638500,06-14,2290.0,2530.0,3630,5480,7670,15900,29100
01638500,06-15,2260.0,2500.0,3540,5130,8250,16100,22400
01638500,06-16,2060.0,2430.0,3440,5020,8100,14800,22600
01638500,06-17,2000.0,2420.0,3490,4930,7970,14100,26700
01638500,06-18,2270.0,2460.0,3480,4860,8510,12400,25400
01638500,06-19,2180.0,2570.0,3440,4940,8650,17400,28100
01638500,06-20,2260.0,2580.0,3370,4970,8090,16700,26700
01638500,06-21,2190.0,2600.0,3380,4980,8150,13800,21500
01638500,06-22,2060.0,2400.0,3390,4850,7960,17800,25200
01638500,06-23,2000.0,2240.0,3370,5010,8770,14200,21900
01638500,06-24,1970.0,2230.0,3140,4840,8180,12000,20300
01638500,06-25,1980.0,2190.0,3010,4610,7200,10500,19100
01638500,06-26,1970.0,2270.0,3090,4570,6720,11000,17700
01638500,06-27,1830.0,2280.0,2950,4470,6490,10700,14500
01638500,06-28,1920.0,2200.0,2940,4460,6370,11100,14200
01638500,06-29,1920.0,2190.0,2920,4260,6070,10600,22700
01638500,06-30,1750.0,2140.0,2790,4080,5970,10800,24800
01638500,07-01,1780.0,2070.0,2820,3890,5750,9830,19500
01638500,07-02,1730.0,1980.0,2670,3690,5670,9300,14100
01638500,07-03,1630.0,1920.0,2660,3690,5380,9630,11900
01638500,07-04,1570.0,1940.0,2700,3650,5330,8540,10800
01638500,07-05,1570.0,1820.0,2760,3670,5370,8320,11500
01638500,07-06,1450.0,1930.0,2800,3570,5530,8620,11100
01638500,07-07,1390.0,1850.0,2800,3520,5570,8130,10900
01638500,07-08,1370.0,1850.0,2770,3490,5260,8560,12200
01638500,07-09,1450.0,1770.0,2600,3590,4980,8030,12000
01638500,07-10,1410.0,1730.0,2650,3480,5290,8380,10900
01638500,07-11,1470.0,1750.0,2690,3570,5290,8420,11300
01638500,07-12,1430.0,1730.0,2650,3410,5490,8500,12100
01638500,07-13,1510.0,1790.0,2520,3560,5890,9220,12500
01638500,07-14,1460.0,1760.0,2520,3480,5890,9040,11200
01638500,07-15,1500.0,1730.0,2520,3360,5450,9060,11400
01638500,07-16,1460.0,1760.0,2460,3140,5030,8790,11100
01638500,07-17,1400.0,1720.0,2380,3200,4860,7760,11300
01638500,07-18,1390.0,1760.0,2370,3150,4980,7800,11400
01638500,07-19,1550.0,1700.0,2210,3090,4670,7510,10100
01638500,07-20,1460.0,1620.0,2140,3210,4530,8370,10700
01638500,07-21,1360.0,1600.0,2310,2970,4240,8050,14500
01638500,07-22,1340.0,1740.0,2270,2940,4050,7900,13300
01638500,07-23,1330.0,1670.0,2270,2930,4690,7640,10900
01638500,07-24,1350.0,1570.0,2210,2940,5060,7990,12200
01638500,07-25,1370.0,1540.0,2200,3140,4880,8040,12800
01638500,07-26,1410.0,1590.0,2100,3050,4660,7560,10200
01638500,07-27,1330.0,1520.0,2070,3200,4470,7330,9430
01638500,07-28,1310.0,1540.0,2050,3050,4570,7060,9750
01638500,07-29,1310.0,1530.0,2030,3070,4410,6700,10600
01638500,07-30,1240.0,1600.0,2130,3080,4560,7350,9570
01638500,07-31,1300.0,1590.0,2160,3100,4410,7520,9180
01638500,08-01,1220.0,1520.0,2040,2960,4610,7160,10600
01638500,08-02,1210.0,1450.0,1990,2810,4270,7550,10500
01638500,08-03,1200.0,1460.0,2080,2760,4310,7550,10100
01638500,08-04,1200.0,1450.0,2030,2750,4470,6880,8290
01638500,08-05,1250.0,1460.0,1970,2770,4490,7610,12000
01638500,08-06,1280.0,1460.0,2000,2780,4410,7370,12700
01638500,08-07,1260.0,1440.0,2060,2810,4440,7460,10800
01638500,08-08,1210.0,1460.0,2000,2800,4310,8530,14200
01638500,08-09,1210.0,1500.0,2010,2820,4320,7280,14100
01638500,08-10,1190.0,1600.0,1970,2880,4470,7530,11300
01638500,08-11,1220.0,1540.0,1950,2790,4060,7090,13000
01638500,08-12,1180.0,1610.0,1930,2810,3920,8530,11800
01638500,08-13,1230.0,1490.0,1870,2810,4010,9220,13600
01638500,08-14,1200.0,1430.0,1850,2680,3920,8030,13200
01638500,08-15,1200.0,1420.0,1870,2740,3760,7010,13800
01638500,08-16,1120.0,1390.0,1870,2660,4050,6880,15300
01638500,08-17,1130.0,1320.0,1820,2620,3860,7320,12300
01638500,08-18,1120.0,1300.0,1800,2800,3800,9060,14900
01638500,08-19,1120.0,1340.0,1760,2700,3830,8820,14500
01638500,08-20,1100.0,1390.0,1760,2660,3880,8120,13300
01638500,08-21,1140.0,1350.0,1800,2750,3950,8790,12100
01638500,08-22,1150.0,1350.0,1760,2730,3790,9480,17000
01638500,08-23,1090.0,1300.0,1750,2600,3980,8460,14300
01638500,08-24,1110.0,1290.0,1750,2610,3940,7290,12300
01638500,08-25,1030.0,1270.0,1740,2520,4220,8010,13200
01638500,08-26,1220.0,1330.0,1740,2530,3910,8610,12200
01638500,08-27,1150.0,1360.0,1790,2480,4230,8160,12100
01638500,08-28,1150.0,1290.0,1760,2380,4360,7780,12400
01638500,08-29,1040.0,1270.0,1780,2390,4080,7750,11900
01638500,08-30,1090.0,1290.0,1680,2380,3920,7010,10100
